OBJECTID,GU_NAM,F_SHIM,F_DISA_NM,F_AVR_HGT,F_AREA,ADM_CD,F_SAT_YMD,F_END_YMD,F_SAT_TM,F_END_TM,F_RSN_DTL,F_ZONE_NM,INV_YR,F_YR,TYPE,OBJECTID_1,OBJECTID_2,BASE_YEAR,ADM_CD_2,ADM_NM,Shape_Area,GU_CODE,GU_NAME,POP
"2073",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,98.02,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 355-279,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2074",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,115.20,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 355-302,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2076",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,111.42,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 355-243,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2075",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,99.37,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 355-176,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2151",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,93.55,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-240,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2152",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,97.67,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-218,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2153",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,96.14,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-236,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4458",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,33.46,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-21,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4457",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,86.96,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-74,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2154",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,78.00,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-194,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4459",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,43.24,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-22,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2157",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,112.30,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-188,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2158",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,114.48,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-273,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2155",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,98.19,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-195,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2156",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,97.37,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-81,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4460",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,53.44,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-33,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2159",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,112.50,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-34,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2160",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,113.87,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-269,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4462",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,5.62,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-279,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"4461",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,83.47,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구신길동 347-73,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"2165",영등포구,0.30,2022년 8.8 ~17. 호우,10.80,90.03,"1156013200","20220808","20220810","20","24",내수침수,서울특별시 영등포구 신길동 347-220,"2022","2022",주택,"292",292.00000000000,"2016","1119065",신길3동,519701.60816300003,"11560",영등포구,"18743"
"21",중구,0.20,2022년 8.8 ~17. 호우,98.28,231.00,"1114012100","20220809","20220809","09","18",내수침수,서울특별시 중구 퇴계로8길 6-1,"2022","2022",주택,"19",19.00000000000,"2016","1102054",회현동,913464.96768799995,"11140",중구,"5898"
"169",강북구,0.02,2022년 8.8 ~17. 호우,31.95,139.00,"1130510200","20220808","20220808","18","23",내수침수,서울특별시 강북구 번동 447-92,"2022","2022",주택,"131",131.00000000000,"2016","1109060",번1동,626560.81253899995,"11305",강북구,"19861"
"496",노원구,0.50,2022년 8.8 ~17. 호우,29.86,51.00,"1135010500","20220808","20220817","13","24",내수침수,서울특별시 노원구 상계동 143-11,"2022","2022",주택,"169",169.00000000000,"2016","1111069",상계5동,906199.05847000005,"11350",노원구,"25922"
"518",노원구,0.50,2022년 8.8 ~17. 호우,33.98,62.00,"1135010500","20220809","20220817","16","24",내수침수,서울특별시 노원구 상계동 153-1,"2022","2022",주택,"169",169.00000000000,"2016","1111069",상계5동,906199.05847000005,"11350",노원구,"25922"
"22",중구,0.20,2022년 8.8 ~17. 호우,39.04,29.00,"1114014400","20220808","20220809","09","18",내수침수,서울특별시 중구 동호로25길 3,"2022","2022",주택,"22",22.00000000000,"2016","1102058",장충동,1017129.77752999996,"11140",중구,"5668"
"478",노원구,0.50,2022년 8.8 ~17. 호우,44.87,80.00,"1135010500","20220808","20220817","18","24",내수침수,서울특별시 노원구 상계동 135-19,"2022","2022",주택,"169",169.00000000000,"2016","1111069",상계5동,906199.05847000005,"11350",노원구,"25922"
"477",노원구,0.50,2022년 8.8 ~17. 호우,35.56,82.00,"1135010500","20220808","20220817","15","24",내수침수,서울특별시 노원구 상계동 169-66,"2022","2022",주택,"169",169.00000000000,"2016","1111069",상계5동,906199.05847000005,"11350",노원구,"25922"
"23",중구,0.20,2022년 8.8 ~17. 호우,81.53,56.00,"1114013900","20220808","20220808","09","18",내수침수,서울특별시 중구 필동로 27-1,"2022","2022",주택,"21",21.00000000000,"2016","1102057",필동,1463379.70929999999,"11140",중구,"5088"
"6932",서초구,0.70,2022년 8.8 ~17. 호우,21.59,1598.54,"1165010800","20220808","20220810","13","1",내수침수,서울특별시 서초구 서초동 1740-18,"2022","2022",도,"342",342.00000000000,"2016","1122053",서초3동,2996312.18227999983,"11650",서초구,"30903"
"6933",서초구,0.70,2022년 8.8 ~17. 호우,20.56,3178.35,"1165010800","20220808","20220810","13","1",내수침수,서울특별시 서초구 서초동 1740-19,"2022","2022",도,"342",342.00000000000,"2016","1122053",서초3동,2996312.18227999983,"11650",서초구,"30903"
"25",중구,0.20,2022년 8.8 ~17. 호우,366.95,165.00,"1114016200","20220808","20220808","09","18",내수침수,서울특별시 중구 동호로17길 295,"2022","2022",주택,"29",29.00000000000,"2016","1102070",다산동,523576.03172500001,"11140",중구,"15074"
"198",강북구,0.02,2022년 8.8 ~17. 호우,34.26,969.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 223-1,"2022","2022",주택,"136",136.00000000000,"2016","1109065",수유3동,732269.24205600005,"11305",강북구,"24368"
"317",강북구,0.02,2022년 8.8 ~17. 호우,35.02,108.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 223-20,"2022","2022",주택,"136",136.00000000000,"2016","1109065",수유3동,732269.24205600005,"11305",강북구,"24368"
"280",강북구,0.02,2022년 8.8 ~17. 호우,35.02,165.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 223-25,"2022","2022",주택,"136",136.00000000000,"2016","1109065",수유3동,732269.24205600005,"11305",강북구,"24368"
"27",중구,0.20,2022년 8.8 ~17. 호우,191.80,70.00,"1114016200","20220808","20220808","09","18",내수침수,서울특별시 중구 퇴계로86길 70,"2022","2022",주택,"32",32.00000000000,"2016","1102073",동화동,326798.32603900001,"11140",중구,"11163"
"28",중구,0.20,2022년 8.8 ~17. 호우,59.46,82.60,"1114016200","20220808","20220808","09","18",내수침수,서울특별시 중구 다산로36길 71-1,"2022","2022",주택,"32",32.00000000000,"2016","1102073",동화동,326798.32603900001,"11140",중구,"11163"
"29",중구,0.20,2022년 8.8 ~17. 호우,127.18,82.00,"1114016200","20220808","20220808","09","18",내수침수,서울특별시 중구 동호로 169,"2022","2022",주택,"30",30.00000000000,"2016","1102071",약수동,486002.59809300001,"11140",중구,"17806"
"462",노원구,0.50,2022년 8.8 ~17. 호우,54.37,60.00,"1135010500","20220811","20220817","15","24",내수침수,서울특별시 노원구 상계동 77-56,"2022","2022",주택,"173",173.00000000000,"2016","1111076",상계3·4동,5207703.73276999965,"11350",노원구,"26206"
"8094",강동구,0.50,2022년 8.8 ~17. 호우,23.94,101.02,"1174010500","20220808","20220808","20","23",내수침수,서울특별시 강동구 길동 328-12,"2022","2022",주택,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
"8095",강동구,0.50,2022년 8.8 ~17. 호우,26.23,208.40,"1174010500","20220808","20220808","20","23",내수침수,서울특별시 강동구 길동 98-14,"2022","2022",주택,"424",424.00000000000,"2016","1125074",길동,1630343.98090999993,"11740",강동구,"46835"
"6934",서초구,0.50,2022년 8.8 ~17. 호우,16.17,176.74,"1165010100","20220808","20220810","13","1",내수침수,서울특별시 서초구 방배동 453-33,"2022","2022",상가,"352",352.00000000000,"2016","1122063",방배2동,1902603.53104000003,"11650",서초구,"21342"
"224",강북구,0.02,2022년 8.8 ~17. 호우,28.92,117.00,"1130510200","20220808","20220808","18","23",내수침수,서울특별시 강북구 번동 466-25,"2022","2022",주택,"131",131.00000000000,"2016","1109060",번1동,626560.81253899995,"11305",강북구,"19861"
"292",강북구,0.02,2022년 8.8 ~17. 호우,30.34,116.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 176-56,"2022","2022",주택,"136",136.00000000000,"2016","1109065",수유3동,732269.24205600005,"11305",강북구,"24368"
"250",강북구,0.02,2022년 8.8 ~17. 호우,128.38,113020.00,"1130510400","20220808","20220808","18","23",내수침수,서울특별시 강북구 우이동 산75,"2022","2022",주택,"142",142.00000000000,"2016","1109074",우이동,10583023.91239999980,"11305",강북구,"21497"
"149",성북구,0.10,2022년 8.8 ~17. 호우,21.00,11.70,"1129013800","20220808","20220810","19","12",내수침수,서울특별시 성북구 장위동 306-31,"2022","2022",주택,"125",125.00000000000,"2016","1108078",장위3동,649460.56582400005,"11290",성북구,"11811"
"128",성북구,0.10,2022년 8.8 ~17. 호우,21.17,10.25,"1129013800","20220808","20220810","19","12",내수침수,서울특별시 성북구 장위동 305-41,"2022","2022",주택,"125",125.00000000000,"2016","1108078",장위3동,649460.56582400005,"11290",성북구,"11811"
"53",용산구,0.10,2022년 8.8 ~17. 호우,65.44,90.79,"1117013600","20220808","20220809","21","05",내수침수,서울특별시 용산구 한강로2가 152-2,"2022","2022",주택,"47",47.00000000000,"2016","1103073",한강로동,2868140.19148000004,"11170",용산구,"19382"
"39",용산구,0.10,2022년 8.8 ~17. 호우,55.76,98.73,"1117013600","20220808","20220809","21","05",내수침수,서울특별시 용산구 보광동 80-4,"2022","2022",주택,"44",44.00000000000,"2016","1103070",보광동,714727.89179999998,"11170",용산구,"16008"
"268",강북구,0.02,2022년 8.8 ~17. 호우,53.86,130.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 527-24,"2022","2022",주택,"143",143.00000000000,"2016","1109075",인수동,2992521.11216000002,"11305",강북구,"32962"
"180",강북구,0.02,2022년 8.8 ~17. 호우,53.86,172.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 527-22,"2022","2022",주택,"143",143.00000000000,"2016","1109075",인수동,2992521.11216000002,"11305",강북구,"32962"
"55",용산구,0.10,2022년 8.8 ~17. 호우,16.32,332.67,"1117013600","20220808","20220809","21","05",내수침수,서울특별시 용산구 한강로2가 71,"2022","2022",주택,"47",47.00000000000,"2016","1103073",한강로동,2868140.19148000004,"11170",용산구,"19382"
"232",강북구,0.02,2022년 8.8 ~17. 호우,58.25,431.00,"1130510300","20220808","20220808","18","23",내수침수,서울특별시 강북구 수유동 530-109,"2022","2022",주택,"143",143.00000000000,"2016","1109075",인수동,2992521.11216000002,"11305",강북구,"32962"
"38",용산구,0.10,2022년 8.8 ~17. 호우,30.07,123.18,"1117013400","20220808","20220809","21","05",내수침수,서울특별시 용산구 보광동 271-30,"2022","2022",주택,"44",44.00000000000,"2016","1103070",보광동,714727.89179999998,"11170",용산구,"16008"
"37",용산구,0.10,2022년 8.8 ~17. 호우,15.12,124.03,"1117013100","20220808","20220809","21","05",내수침수,서울특별시 용산구 보광동 271-28,"2022","2022",주택,"44",44.00000000000,"2016","1103070",보광동,714727.89179999998,"11170",용산구,"16008"
"31",용산구,0.10,2022년 8.8 ~17. 호우,10.30,2810.00,"1117012500","20220808","20220809","21","05",내수침수,서울특별시 용산구 갈월동 7-199,"2022","2022",주택,"35",35.00000000000,"2016","1103053",남영동,1176908.85226000007,"11170",용산구,"8472"
"426",도봉구,0.30,2022년 8.8 ~17. 호우,39.66,122.78,"1132010500","20220808","20220809","18","20",내수침수,서울특별시 도봉구 쌍문동 123-43,"2022","2022",주택,"146",146.00000000000,"2016","1110053",쌍문3동,504423.06320400001,"11320",도봉구,"17388"
"7734",강남구,0.50,2022년 8.8 ~17. 호우,19.67,44306.00,"1168010100","20220808","20220808","20","23",내수침수,서울특별시 강남구 역삼동 858,"2022","2022",도로,"365",365.00000000000,"2016","1123064",역삼1동,2360341.36241000006,"11680",강남구,"37101"
"7734",강남구,0.50,2022년 8.8 ~17. 호우,19.67,44306.00,"1168010100","20220808","20220808","20","23",내수침수,서울특별시 강남구 역삼동 858,"2022","2022",도로,"367",367.00000000000,"2016","1123066",도곡1동,1049811.48014000012,"11680",강남구,"22689"
"6935",서초구,0.50,2022년 8.8 ~17. 호우,14.74,9102.31,"1165010100","20220808","20220810","13","1",내수침수,서울특별시 서초구 방배동 804,"2022","2022",천,"347",347.00000000000,"2016","1122058",반포2동,1394982.85125000007,"11650",서초구,"16424"
"6935",서초구,0.50,2022년 8.8 ~17. 호우,14.74,9102.31,"1165010100","20220808","20220810","13","1",내수침수,서울특별시 서초구 방배동 804,"2022","2022",천,"350",350.00000000000,"2016","1122061",방배본동,677002.37038600002,"11650",서초구,"21562"
"6936",서초구,0.50,2022년 8.8 ~17. 호우,14.99,11126.28,"1165010100","20220808","20220810","13","1",내수침수,서울특별시 서초구 방배동 805,"2022","2022",도,"347",347.00000000000,"2016","1122058",반포2동,1394982.85125000007,"11650",서초구,"16424"
"6936",서초구,0.50,2022년 8.8 ~17. 호우,14.99,11126.28,"1165010100","20220808","20220810","13","1",내수침수,서울특별시 서초구 방배동 805,"2022","2022",도,"350",350.00000000000,"2016","1122061",방배본동,677002.37038600002,"11650",서초구,"21562"
"60",성동구,0.10,2022년 9.3~7. 제11호 태풍 힌남노,307.21,165.00,"1120011400","20220905","20220906","00","09",내수침수,서울특별시 성동구 성수동1가 303-65,"2022","2022",주택,"57",57.00000000000,"2016","1104065",성수1가1동,1884441.69384000008,"11200",성동구,"17420"
