,AREA,PERIMETER,ELEVATION
50470,206109.25,553182.62,12.39
50471,206109.25,553092.62,12.25
50472,206109.25,553002.62,12.13
50473,206109.25,552912.62,12.28
50474,206109.25,552822.62,12.4
50475,206109.25,552732.62,12.45
50476,206109.25,552642.62,12.64
50477,206109.25,552552.62,12.16
50478,206109.25,552462.62,12.5
50479,206109.25,552372.62,12.99
50480,206109.25,552282.62,13.1
50481,206109.25,552192.62,12.79
50482,206109.25,552102.62,12.74
50483,206109.25,552012.62,12.99
50484,206109.25,551922.62,13.03
50485,206109.25,551832.62,12.73
50486,206109.25,551742.62,12.76
50487,206109.25,551652.62,12.7
50488,206109.25,551562.62,12.85
50489,206109.25,551472.62,12.86
50490,206109.25,551382.62,13.14
50491,206109.25,551292.62,14.39
50492,206109.25,551202.62,13.63
50493,206109.25,551112.62,15.57
50494,206109.25,551022.62,11.37
50495,206109.25,550932.62,8.16
50496,206109.25,550842.62,7.45
50497,206109.25,550752.62,11.79
50498,206199.25,556872.62,14.16
50499,206199.25,556782.62,14.39
50500,206199.25,556692.62,14.52
50501,206199.25,556602.62,14.67
50502,206199.25,556512.62,14.88
50503,206199.25,556422.62,15.48
50504,206199.25,556332.62,15.8
50505,206199.25,556242.62,17.1
50506,206199.25,556152.62,17.98
50507,206199.25,556062.62,19.58
50508,206199.25,555972.62,19.44
50509,206199.25,555882.62,19.36
50510,206199.25,555792.62,19.26
50511,206199.25,555702.62,17.21
50512,206199.25,555612.62,12.92
50513,206199.25,555522.62,10.57
50514,206199.25,555432.62,10.95
50515,206199.25,555342.62,14.18
50516,206199.25,555252.62,15.46
50517,206199.25,555162.62,14.33
50518,206199.25,555072.62,14.46
50519,206199.25,554982.62,13.83
50520,206199.25,554892.62,11.67
50521,206199.25,554802.62,11.66
50522,206199.25,554712.62,11.17
50523,206199.25,554622.62,10.58
50524,206199.25,554532.62,10.62
50525,206199.25,554442.62,10.83
50526,206199.25,554352.62,11.35
50527,206199.25,554262.62,13.24
50528,206199.25,554172.62,16.69
50529,206199.25,554082.62,15.01
50530,206199.25,553992.62,15.05
50531,206199.25,553902.62,13.96
50532,206199.25,553812.62,13.9
50533,206199.25,553722.62,14.4
50534,206199.25,553632.62,14.56
50535,206199.25,553542.62,12.5
50536,206199.25,553452.62,12.5
50537,206199.25,553362.62,12.4
50538,206199.25,553272.62,12.68
50539,206199.25,553182.62,13.02
50540,206199.25,553092.62,13.22
50541,206199.25,553002.62,12.9
50542,206199.25,552912.62,12.76
50543,206199.25,552822.62,12.95
50544,206199.25,552732.62,12.99
50545,206199.25,552642.62,12.83
50546,206199.25,552552.62,12.28
50547,206199.25,552462.62,12.55
50548,206199.25,552372.62,12.56
50549,206199.25,552282.62,13.17
50550,206199.25,552192.62,12.83
50551,206199.25,552102.62,12.87
50552,206199.25,552012.62,13.19
50553,206199.25,551922.62,12.87
50554,206199.25,551832.62,12.59
50555,206199.25,551742.62,12.78
50556,206199.25,551652.62,12.92
50557,206199.25,551562.62,12.88
50558,206199.25,551472.62,12.88
50559,206199.25,551382.62,13.38
50560,206199.25,551292.62,13.77
50561,206199.25,551202.62,15.58
50562,206199.25,551112.62,11.31
50563,206199.25,551022.62,7.96
50564,206199.25,550932.62,7.66
50565,206199.25,550842.62,14.57
50566,206199.25,550752.62,14.71
50567,206289.25,556872.62,11.17
50568,206289.25,556782.62,11.26
50569,206289.25,556692.62,11.6
50570,206289.25,556602.62,11.29
50571,206289.25,556512.62,11.32
50572,206289.25,556422.62,11.39
50573,206289.25,556332.62,11.36
50574,206289.25,556242.62,11.83
50575,206289.25,556152.62,12.62
50576,206289.25,556062.62,13.33
50577,206289.25,555972.62,13.42
50578,206289.25,555882.62,13.58
50579,206289.25,555792.62,13.93
50580,206289.25,555702.62,11.97
50581,206289.25,555612.62,10.82
50582,206289.25,555522.62,11.66
50583,206289.25,555432.62,16.0
50584,206289.25,555342.62,14.43
50585,206289.25,555252.62,14.61
50586,206289.25,555162.62,14.29
50587,206289.25,555072.62,14.39
50588,206289.25,554982.62,14.27
50589,206289.25,554892.62,16.03
50590,206289.25,554802.62,16.01
50591,206289.25,554712.62,15.42
50592,206289.25,554622.62,15.03
50593,206289.25,554532.62,15.12
50594,206289.25,554442.62,13.86
50595,206289.25,554352.62,12.07
50596,206289.25,554262.62,10.31
50597,206289.25,554172.62,12.21
50598,206289.25,554082.62,13.93
50599,206289.25,553992.62,15.3
50600,206289.25,553902.62,13.97
50601,206289.25,553812.62,13.88
50602,206289.25,553722.62,14.56
50603,206289.25,553632.62,14.47
50604,206289.25,553542.62,12.4
50605,206289.25,553452.62,12.54
50606,206289.25,553362.62,12.95
50607,206289.25,553272.62,12.86
50608,206289.25,553182.62,13.15
50609,206289.25,553092.62,13.77
50610,206289.25,553002.62,13.09
50611,206289.25,552912.62,13.15
50612,206289.25,552822.62,12.87
50613,206289.25,552732.62,12.73
50614,206289.25,552642.62,12.61
50615,206289.25,552552.62,12.53
50616,206289.25,552462.62,12.58
50617,206289.25,552372.62,12.36
50618,206289.25,552282.62,12.88
50619,206289.25,552192.62,12.95
50620,206289.25,552102.62,13.03
50621,206289.25,552012.62,13.1
50622,206289.25,551922.62,12.79
50623,206289.25,551832.62,13.16
50624,206289.25,551742.62,12.89
50625,206289.25,551652.62,12.76
50626,206289.25,551562.62,12.76
50627,206289.25,551472.62,12.92
50628,206289.25,551382.62,15.1
50629,206289.25,551292.62,11.76
50630,206289.25,551202.62,9.89
50631,206289.25,551112.62,7.88
50632,206289.25,551022.62,9.76
50633,206289.25,550932.62,14.27
50634,206289.25,550842.62,15.41
50635,206289.25,550752.62,15.25
50636,206379.25,556872.62,17.67
50637,206379.25,556782.62,16.72
50638,206379.25,556692.62,15.51
50639,206379.25,556602.62,15.8
50640,206379.25,556512.62,16.46
50641,206379.25,556422.62,13.35
50642,206379.25,556332.62,12.31
50643,206379.25,556242.62,11.99
50644,206379.25,556152.62,11.7
50645,206379.25,556062.62,11.18
50646,206379.25,555972.62,10.98
50647,206379.25,555882.62,9.4
50648,206379.25,555792.62,10.97
50649,206379.25,555702.62,11.86
50650,206379.25,555612.62,13.72
50651,206379.25,555522.62,14.34
50652,206379.25,555432.62,15.0
50653,206379.25,555342.62,14.07
50654,206379.25,555252.62,14.19
50655,206379.25,555162.62,14.2
50656,206379.25,555072.62,14.27
50657,206379.25,554982.62,13.98
50658,206379.25,554892.62,15.26
50659,206379.25,554802.62,14.74
50660,206379.25,554712.62,14.53
50661,206379.25,554622.62,14.62
50662,206379.25,554532.62,14.43
50663,206379.25,554442.62,14.3
50664,206379.25,554352.62,14.23
50665,206379.25,554262.62,11.73
50666,206379.25,554172.62,9.27
50667,206379.25,554082.62,9.4
50668,206379.25,553992.62,12.53
50669,206379.25,553902.62,16.35
50670,206379.25,553812.62,13.92
50671,206379.25,553722.62,14.41
50672,206379.25,553632.62,13.17
50673,206379.25,553542.62,12.51
50674,206379.25,553452.62,12.47
50675,206379.25,553362.62,12.75
50676,206379.25,553272.62,12.94
50677,206379.25,553182.62,13.13
50678,206379.25,553092.62,13.26
50679,206379.25,553002.62,13.13
50680,206379.25,552912.62,12.94
50681,206379.25,552822.62,12.8
50682,206379.25,552732.62,12.85
50683,206379.25,552642.62,12.81
50684,206379.25,552552.62,12.62
50685,206379.25,552462.62,12.2
50686,206379.25,552372.62,12.52
50687,206379.25,552282.62,12.48
50688,206379.25,552192.62,12.88
50689,206379.25,552102.62,12.98
50690,206379.25,552012.62,12.81
50691,206379.25,551922.62,12.82
50692,206379.25,551832.62,13.12
50693,206379.25,551742.62,12.91
50694,206379.25,551652.62,12.97
50695,206379.25,551562.62,13.93
50696,206379.25,551472.62,14.59
50697,206379.25,551382.62,10.07
50698,206379.25,551292.62,8.11
50699,206379.25,551202.62,7.99
50700,206379.25,551112.62,11.39
50701,206379.25,551022.62,14.7
50702,206379.25,550932.62,15.72
50703,206379.25,550842.62,15.49
50704,206379.25,550752.62,15.7
50705,206469.25,556782.62,16.73
50706,206469.25,556692.62,16.46
50707,206469.25,556602.62,16.9
50708,206469.25,556512.62,16.01
50709,206469.25,556422.62,15.3
50710,206469.25,556332.62,14.87
50711,206469.25,556242.62,15.12
50712,206469.25,556152.62,16.59
50713,206469.25,556062.62,15.95
50714,206469.25,555972.62,13.74
50715,206469.25,555882.62,12.72
50716,206469.25,555792.62,13.51
50717,206469.25,555702.62,16.21
50718,206469.25,555612.62,14.48
50719,206469.25,555522.62,14.52
50720,206469.25,555432.62,14.2
50721,206469.25,555342.62,14.04
50722,206469.25,555252.62,13.9
50723,206469.25,555162.62,13.87
50724,206469.25,555072.62,14.08
50725,206469.25,554982.62,14.77
50726,206469.25,554892.62,15.08
50727,206469.25,554802.62,14.37
50728,206469.25,554712.62,14.05
50729,206469.25,554622.62,14.14
50730,206469.25,554532.62,13.75
50731,206469.25,554442.62,13.84
50732,206469.25,554352.62,13.73
50733,206469.25,554262.62,14.2
50734,206469.25,554172.62,12.86
50735,206469.25,554082.62,10.55
50736,206469.25,553992.62,8.38
50737,206469.25,553902.62,11.49
50738,206469.25,553812.62,13.65
50739,206469.25,553722.62,14.72
50740,206469.25,553632.62,13.68
50741,206469.25,553542.62,12.76
50742,206469.25,553452.62,13.27
50743,206469.25,553362.62,13.3
50744,206469.25,553272.62,13.36
50745,206469.25,553182.62,13.37
50746,206469.25,553092.62,13.12
50747,206469.25,553002.62,13.04
50748,206469.25,552912.62,12.96
50749,206469.25,552822.62,12.93
50750,206469.25,552732.62,13.01
50751,206469.25,552642.62,12.82
50752,206469.25,552552.62,12.79
50753,206469.25,552462.62,12.77
50754,206469.25,552372.62,12.97
50755,206469.25,552282.62,12.84
50756,206469.25,552192.62,13.32
50757,206469.25,552102.62,13.05
50758,206469.25,552012.62,12.83
50759,206469.25,551922.62,13.06
50760,206469.25,551832.62,12.89
50761,206469.25,551742.62,14.91
50762,206469.25,551652.62,12.91
50763,206469.25,551562.62,10.94
50764,206469.25,551472.62,9.36
50765,206469.25,551382.62,8.65
50766,206469.25,551292.62,10.91
50767,206469.25,551202.62,14.85
50768,206469.25,551112.62,16.59
50769,206469.25,551022.62,15.77
50770,206469.25,550932.62,16.18
50771,206469.25,550842.62,17.14
50772,206469.25,550752.62,17.76
50773,206559.25,556782.62,15.94
50774,206559.25,556692.62,15.99
50775,206559.25,556602.62,16.21
50776,206559.25,556512.62,15.59
50777,206559.25,556422.62,15.2
50778,206559.25,556332.62,15.3
50779,206559.25,556242.62,15.31
50780,206559.25,556152.62,15.4
50781,206559.25,556062.62,15.19
50782,206559.25,555972.62,14.49
50783,206559.25,555882.62,14.66
50784,206559.25,555792.62,14.54
50785,206559.25,555702.62,14.8
50786,206559.25,555612.62,14.47
50787,206559.25,555522.62,14.08
50788,206559.25,555432.62,13.98
50789,206559.25,555342.62,13.55
50790,206559.25,555252.62,13.77
50791,206559.25,555162.62,13.79
50792,206559.25,555072.62,13.6
50793,206559.25,554982.62,15.33
50794,206559.25,554892.62,14.94
50795,206559.25,554802.62,14.1
50796,206559.25,554712.62,13.78
50797,206559.25,554622.62,13.6
50798,206559.25,554532.62,13.41
50799,206559.25,554442.62,13.33
50800,206559.25,554352.62,13.06
50801,206559.25,554262.62,13.98
50802,206559.25,554172.62,13.52
50803,206559.25,554082.62,16.22
50804,206559.25,553992.62,10.99
50805,206559.25,553902.62,9.13
50806,206559.25,553812.62,8.98
50807,206559.25,553722.62,12.12
50808,206559.25,553632.62,16.04
50809,206559.25,553542.62,13.05
50810,206559.25,553452.62,13.34
50811,206559.25,553362.62,13.51
50812,206559.25,553272.62,13.66
50813,206559.25,553182.62,14.44
50814,206559.25,553092.62,13.77
50815,206559.25,553002.62,12.98
50816,206559.25,552912.62,13.58
50817,206559.25,552822.62,13.29
50818,206559.25,552732.62,13.49
50819,206559.25,552642.62,13.24
50820,206559.25,552552.62,12.85
50821,206559.25,552462.62,12.79
50822,206559.25,552372.62,12.93
50823,206559.25,552282.62,13.23
50824,206559.25,552192.62,13.6
50825,206559.25,552102.62,12.87
50826,206559.25,552012.62,13.05
50827,206559.25,551922.62,16.04
50828,206559.25,551832.62,12.03
50829,206559.25,551742.62,11.04
50830,206559.25,551652.62,8.53
50831,206559.25,551562.62,7.89
50832,206559.25,551472.62,9.25
50833,206559.25,551382.62,15.33
50834,206559.25,551292.62,14.57
50835,206559.25,551202.62,15.64
50836,206559.25,551112.62,16.4
50837,206559.25,551022.62,16.22
50838,206559.25,550932.62,16.95
50839,206559.25,550842.62,19.26
50840,206559.25,550752.62,16.6
50841,206649.25,556692.62,15.81
50842,206649.25,556602.62,15.6
50843,206649.25,556512.62,15.56
50844,206649.25,556422.62,15.63
50845,206649.25,556332.62,15.54
50846,206649.25,556242.62,15.44
50847,206649.25,556152.62,14.69
50848,206649.25,556062.62,14.58
50849,206649.25,555972.62,14.52
50850,206649.25,555882.62,14.72
50851,206649.25,555792.62,14.59
50852,206649.25,555702.62,14.05
50853,206649.25,555612.62,14.17
50854,206649.25,555522.62,14.01
50855,206649.25,555432.62,13.97
50856,206649.25,555342.62,13.94
50857,206649.25,555252.62,13.83
50858,206649.25,555162.62,13.79
50859,206649.25,555072.62,13.52
50860,206649.25,554982.62,15.08
50861,206649.25,554892.62,14.25
50862,206649.25,554802.62,13.88
50863,206649.25,554712.62,13.65
50864,206649.25,554622.62,13.45
50865,206649.25,554532.62,13.24
50866,206649.25,554442.62,13.02
50867,206649.25,554352.62,13.14
50868,206649.25,554262.62,13.57
50869,206649.25,554172.62,13.52
50870,206649.25,554082.62,14.39
50871,206649.25,553992.62,13.24
50872,206649.25,553902.62,12.57
50873,206649.25,553812.62,15.55
50874,206649.25,553722.62,11.74
50875,206649.25,553632.62,10.36
50876,206649.25,553542.62,11.85
50877,206649.25,553452.62,14.23
50878,206649.25,553362.62,14.17
50879,206649.25,553272.62,14.39
50880,206649.25,553182.62,13.62
50881,206649.25,553092.62,13.38
50882,206649.25,553002.62,12.95
50883,206649.25,552912.62,13.76
50884,206649.25,552822.62,13.53
50885,206649.25,552732.62,13.56
50886,206649.25,552642.62,13.46
50887,206649.25,552552.62,12.7
50888,206649.25,552462.62,13.17
50889,206649.25,552372.62,13.28
50890,206649.25,552282.62,13.53
50891,206649.25,552192.62,15.08
50892,206649.25,552102.62,9.97
50893,206649.25,552012.62,8.47
50894,206649.25,551922.62,9.69
50895,206649.25,551832.62,10.95
50896,206649.25,551742.62,13.25
50897,206649.25,551652.62,13.95
50898,206649.25,551562.62,13.62
50899,206649.25,551472.62,14.15
50900,206649.25,551382.62,15.86
50901,206649.25,551292.62,15.8
50902,206649.25,551202.62,15.85
50903,206649.25,551112.62,15.81
50904,206649.25,551022.62,16.0
50905,206649.25,550932.62,16.29
50906,206649.25,550842.62,17.78
50907,206649.25,550752.62,20.55
50908,206739.25,556512.62,15.77
50909,206739.25,556422.62,15.87
50910,206739.25,556332.62,15.93
50911,206739.25,556242.62,15.45
50912,206739.25,556152.62,15.23
50913,206739.25,556062.62,14.73
50914,206739.25,555972.62,14.79
50915,206739.25,555882.62,14.78
50916,206739.25,555792.62,14.58
50917,206739.25,555702.62,14.31
50918,206739.25,555612.62,14.38
50919,206739.25,555522.62,14.55
50920,206739.25,555432.62,14.17
50921,206739.25,555342.62,14.03
50922,206739.25,555252.62,14.17
50923,206739.25,555162.62,13.59
50924,206739.25,555072.62,13.47
50925,206739.25,554982.62,14.87
50926,206739.25,554892.62,13.84
50927,206739.25,554802.62,13.69
50928,206739.25,554712.62,13.72
50929,206739.25,554622.62,13.56
50930,206739.25,554532.62,13.15
50931,206739.25,554442.62,13.27
50932,206739.25,554352.62,13.49
50933,206739.25,554262.62,13.42
50934,206739.25,554172.62,13.33
50935,206739.25,554082.62,13.34
50936,206739.25,553992.62,13.73
50937,206739.25,553902.62,13.43
50938,206739.25,553812.62,14.24
50939,206739.25,553722.62,13.66
50940,206739.25,553632.62,12.68
50941,206739.25,553542.62,8.43
50942,206739.25,553452.62,9.05
50943,206739.25,553362.62,10.48
50944,206739.25,553272.62,11.19
50945,206739.25,553182.62,11.65
50946,206739.25,553092.62,11.67
50947,206739.25,553002.62,11.81
50948,206739.25,552912.62,12.41
50949,206739.25,552822.62,14.26
50950,206739.25,552732.62,14.82
50951,206739.25,552642.62,15.68
50952,206739.25,552552.62,15.83
50953,206739.25,552462.62,14.51
50954,206739.25,552372.62,12.16
50955,206739.25,552282.62,11.33
50956,206739.25,552192.62,9.61
50957,206739.25,552102.62,8.81
50958,206739.25,552012.62,10.46
50959,206739.25,551922.62,14.4
50960,206739.25,551832.62,14.74
50961,206739.25,551742.62,15.11
50962,206739.25,551652.62,15.43
50963,206739.25,551562.62,15.12
50964,206739.25,551472.62,15.37
50965,206739.25,551382.62,15.95
50966,206739.25,551292.62,16.63
50967,206739.25,551202.62,16.5
50968,206739.25,551112.62,16.09
50969,206739.25,551022.62,16.14
50970,206739.25,550932.62,15.69
50971,206739.25,550842.62,16.33
50972,206829.25,556062.62,15.28
50973,206829.25,555972.62,15.22
50974,206829.25,555882.62,15.18
50975,206829.25,555792.62,14.75
50976,206829.25,555702.62,14.43
50977,206829.25,555612.62,14.32
50978,206829.25,555522.62,14.5
50979,206829.25,555432.62,14.38
50980,206829.25,555342.62,14.28
50981,206829.25,555252.62,14.56
50982,206829.25,555162.62,14.23
50983,206829.25,555072.62,13.47
50984,206829.25,554982.62,14.19
50985,206829.25,554892.62,13.7
50986,206829.25,554802.62,13.61
50987,206829.25,554712.62,14.21
50988,206829.25,554622.62,14.09
50989,206829.25,554532.62,13.8
50990,206829.25,554442.62,14.0
50991,206829.25,554352.62,13.56
50992,206829.25,554262.62,13.2
50993,206829.25,554172.62,13.2
50994,206829.25,554082.62,13.17
50995,206829.25,553992.62,13.5
50996,206829.25,553902.62,13.35
50997,206829.25,553812.62,13.18
50998,206829.25,553722.62,13.14
50999,206829.25,553632.62,13.03
51000,206829.25,553542.62,11.51
51001,206829.25,553452.62,10.56
51002,206829.25,553362.62,9.96
51003,206829.25,553272.62,9.31
51004,206829.25,553182.62,8.82
51005,206829.25,553092.62,8.21
51006,206829.25,553002.62,8.33
51007,206829.25,552912.62,8.33
51008,206829.25,552822.62,8.8
51009,206829.25,552732.62,9.11
51010,206829.25,552642.62,9.67
51011,206829.25,552552.62,9.69
51012,206829.25,552462.62,8.93
51013,206829.25,552372.62,8.29
51014,206829.25,552282.62,8.34
51015,206829.25,552192.62,9.69
51016,206829.25,552102.62,15.14
51017,206829.25,552012.62,14.62
